" ","HuMoments1","HuMoments2","HuMoments3","HuMoments4","HuMoments5","HuMoments6","HuMoments7","ModelName"
chopper-15.gif,0.220075,0.0151032,0.00100498,0.000423361,2.64934e-07,5.16371e-05,-1.59525e-07,"chopper"
teddy-16.gif,0.184073,0.00116098,0.00110277,6.03824e-06,4.51148e-10,1.57531e-07,-3.97715e-10,"teddy"
device3-20.gif,0.166691,1.16223e-05,5.25832e-10,3.38378e-11,4.35043e-21,-2.65713e-14,-4.15773e-21,"device3"
cellular_phone-18.gif,0.260485,0.039517,0.000107799,2.67769e-05,1.26426e-09,1.43666e-06,-6.19559e-10,"cellular_phone"
Bone-17.gif,0.971753,0.795443,0.0542147,0.0357092,0.00156651,0.030845,-0.000470676,"Bone"
fountain-15.gif,0.219305,0.00649319,0.00342091,3.66976e-05,-7.74009e-09,-5.83253e-07,-1.15455e-08,"fountain"
device9-17.gif,0.166363,0.000148505,2.06541e-06,1.78476e-07,1.40377e-14,6.3052e-10,-8.96064e-14,"device9"
stef-19.gif,0.428244,0.0156552,0.0662044,0.00469937,-7.62046e-05,0.000425296,-7.89841e-05,"stef"
frog-17.gif,0.201361,0.00558867,0.00117174,8.88591e-05,1.22977e-08,6.20469e-06,-2.77124e-08,"frog"
carriage-11.gif,0.399496,0.10487,0.00477661,0.00352262,1.44103e-05,0.00113945,4.94935e-06,"carriage"
device2-11.gif,0.170221,9.43442e-09,1.59893e-08,2.53588e-10,1.27761e-19,2.43807e-14,-5.0014e-19,"device2"
ray-15.gif,0.187123,0.000987301,0.00113237,0.000220482,1.00452e-07,6.8112e-06,1.04344e-07,"ray"
elephant-20.gif,0.193885,0.00164398,0.000257768,9.46486e-05,-1.2966e-08,-3.17279e-06,1.2511e-08,"elephant"
chicken-11.gif,0.24016,0.0107345,0.00635646,0.000431654,3.14366e-09,8.18139e-06,-2.89738e-07,"chicken"
device1-19.gif,0.190705,2.8934e-06,1.37562e-06,6.30858e-09,-5.83787e-16,-6.63834e-12,-4.72522e-16,"device1"
octopus-12.gif,0.276715,0.000103053,0.00015714,0.00043071,1.70806e-08,-2.25497e-06,-5.84553e-08,"octopus"
apple-15.gif,0.166165,0.00029788,0.000109532,1.07922e-05,3.70506e-10,-6.60813e-08,3.53927e-10,"apple"
car-18.gif,0.241882,0.0295909,0.000688562,6.89421e-05,4.77498e-09,6.61317e-07,1.08978e-08,"car"
Heart-13.gif,0.193879,0.00398824,0.00156944,5.28109e-05,-1.4968e-08,-3.33477e-06,5.51555e-09,"Heart"
device6-18.gif,0.181881,1.87093e-05,1.87008e-06,5.55023e-07,5.20615e-13,1.49042e-09,-2.32465e-13,"device6"
device2-14.gif,0.170323,0,0,0,0,0,0,"device2"
device9-14.gif,0.170147,4.46214e-06,1.12956e-07,1.75162e-07,1.45281e-14,2.32563e-10,-9.89531e-15,"device9"
horseshoe-19.gif,0.469461,0.00665725,3.62717e-05,0.000371644,2.05156e-08,3.00413e-05,-3.92781e-08,"horseshoe"
key-12.gif,0.234235,0.0155969,0.00679554,0.00263438,1.11453e-05,0.000328844,-3.52507e-06,"key"
children-18.gif,0.346711,0.0911739,0.000815109,0.00056149,3.79823e-07,0.000165048,-8.52653e-08,"children"
personal_car-15.gif,0.254883,0.0375396,0.000334153,8.47874e-05,1.28521e-08,1.2408e-05,-1.42183e-08,"personal_car"
shoe-13.gif,0.223351,0.0204084,0.00107368,0.000152895,4.62632e-08,1.10453e-05,-5.03472e-08,"shoe"
Heart-20.gif,0.218085,0.00341738,0.00310217,0.00032952,3.71622e-09,-5.34367e-06,-3.13434e-07,"Heart"
device0-15.gif,0.215387,2.37742e-07,6.81019e-10,1.50949e-07,1.0368e-15,6.08576e-11,3.44868e-17,"device0"
device4-15.gif,0.19247,2.29818e-05,0.00453144,6.05536e-07,2.6428e-11,2.49247e-09,1.72934e-11,"device4"
elephant-11.gif,0.192079,0.00391116,0.00012572,4.96423e-05,-3.57382e-09,-2.67239e-06,-2.15036e-09,"elephant"
cattle-12.gif,0.267795,0.0246163,0.000827696,5.25537e-05,-7.75984e-09,2.49443e-06,-3.57952e-09,"cattle"
key-15.gif,0.31341,0.054139,0.0202345,0.0103957,0.00015077,0.00241813,6.32108e-05,"key"
carriage-12.gif,0.4426,0.131109,0.0104914,0.00730621,6.3902e-05,0.00263638,1.71567e-05,"carriage"
apple-13.gif,0.163475,0.0002284,6.74303e-05,2.72253e-06,3.56203e-11,-3.57764e-08,-2.92357e-11,"apple"
chicken-19.gif,0.193741,0.000601629,0.000543531,6.68496e-05,1.1754e-08,9.86617e-07,-1.10803e-09,"chicken"
teddy-18.gif,0.180806,0.00100543,0.00096246,5.10132e-06,3.3978e-10,1.61312e-07,-3.824e-11,"teddy"
Comma-16.gif,0.319865,0.0501177,0.000995613,0.001594,2.00805e-06,0.00028674,-1.55368e-06,"Comma"
octopus-18.gif,0.229608,9.18743e-05,7.74003e-05,1.29865e-05,-5.08274e-11,1.24475e-07,-1.20139e-10,"octopus"
personal_car-18.gif,0.247983,0.0331823,0.000876646,0.00012798,2.25601e-08,5.3237e-06,-1.68312e-09,"personal_car"
apple-16.gif,0.163982,0.000181949,0.000108221,3.45991e-06,6.67912e-11,-3.04133e-08,-6.22227e-11,"apple"
pencil-11.gif,1.45256,2.0813,0.0206229,0.0197103,0.000397389,0.028421,1.66715e-05,"pencil"
device5-11.gif,0.203036,1.18853e-06,3.37929e-05,1.92744e-06,7.09488e-12,1.48754e-09,7.75475e-12,"device5"
Comma-11.gif,0.225477,0.0222789,0.000349818,0.000105314,1.83681e-08,1.30519e-05,-1.42454e-08,"Comma"
cup-11.gif,0.195172,9.58944e-05,0.00089855,0.00016651,5.72837e-08,-8.36351e-07,-4.64491e-08,"cup"
device1-16.gif,0.171577,4.97869e-07,3.97139e-07,1.26107e-09,2.45577e-17,7.89173e-13,-1.46641e-17,"device1"
brick-17.gif,0.251482,0.0343719,3.75078e-06,2.99181e-07,8.0248e-14,4.74164e-09,-1.05371e-13,"brick"
bottle-11.gif,0.342326,0.0871923,0.00798143,0.00497843,3.13815e-05,0.00146933,-1.81505e-05,"bottle"
carriage-18.gif,0.38561,0.0967254,0.0040049,0.00301473,1.04634e-05,0.000932088,3.29338e-06,"carriage"
hammer-11.gif,0.414118,0.0849172,0.0502567,0.0175815,0.000521927,0.00510163,-8.14297e-05,"hammer"
spoon-20.gif,0.896774,0.749353,0.16823,0.154961,0.0250169,0.131676,0.0200696,"spoon"
cattle-19.gif,0.259563,0.0294889,0.00189021,0.000290234,2.01594e-07,4.9168e-05,-2.14668e-07,"cattle"
beetle-15.gif,0.263694,0.00749676,7.38597e-05,6.69346e-06,-1.48655e-10,5.77383e-07,-1.09362e-10,"beetle"
cattle-16.gif,0.249901,0.0232874,0.000875853,1.25816e-05,1.32066e-09,1.47361e-06,2.17969e-10,"cattle"
device5-20.gif,0.226384,1.46728e-05,2.26462e-08,3.27299e-09,-2.21141e-17,-2.89951e-12,3.23635e-18,"device5"
fish-11.gif,0.388756,0.123467,0.000540673,0.000167412,4.47448e-08,3.2986e-05,-3.14423e-08,"fish"
ray-16.gif,0.187123,0.000987301,0.00113237,0.000220482,1.00452e-07,6.8112e-06,-1.04344e-07,"ray"
jar-14.gif,0.195107,0.0107751,0.000123697,4.29428e-06,6.33548e-11,4.15911e-07,-8.25694e-12,"jar"
bottle-15.gif,0.371917,0.108266,0.0081342,0.00529192,3.47188e-05,0.00173875,-1.63017e-05,"bottle"
