"","Values0","Values1","Values2","Values3","Values4","Values5","Values6","Values7","Values8","Values9","Values10","Values11","Values12","Values13","Values14","Values15","Values16","Values17","Values18","Values19","Values20","Values21","Values22","Values23","Values24","ModelName"
device8-11.gif,261545,29344,2836.17,24817.2,38518.7,51973.3,9452.16,5279.25,25721.2,1585.69,7242.75,9746.08,2725.1,4704.96,7842.61,590.75,5413.33,2435.81,584.672,328.614,383.649,3378.33,147.071,934.335,934.675,"device8"
device0-20.gif,172347,11859.9,287.144,4244.42,22651.4,41530.6,24524.9,3192.7,16170.5,3624.9,141.791,11341.9,802.939,665.912,3828.33,538.691,2740.34,1127.46,3797.72,3016.78,3050.94,18.5798,1597.17,199.523,1125.42,"device0"
horseshoe-17.gif,3862.21,679.183,571.122,546.579,623.001,297.678,1119.9,401.943,185.203,120.676,170.093,285.207,428.08,221.756,190.332,23.2284,185.959,43.8526,624.143,116.92,109.97,44.7225,185.171,13.5097,278.296,"horseshoe"
classic-19.gif,99365.4,29270.6,15349.2,6833.42,11406.4,14710.9,29979.8,1864.68,18787.3,41.8851,2023.36,5029.58,1899.23,1226.73,2152.88,2759.48,334.848,850.571,1088.15,1070.77,234.418,2171.21,831.43,425.202,1233.53,"classic"
butterfly-12.gif,70311.2,18836.9,10568.1,23935.7,12325,3982.46,2960.82,6477.75,5699.55,1670.53,3974.99,3704.63,468.833,1461.84,6597.79,3792.42,461.713,358.035,1268.87,5022.85,1430.4,1014.86,2492.66,2753.16,1318.42,"butterfly"
brick-16.gif,90459.4,24892.9,5250.93,3965.54,8869.21,911.231,8343.69,1750.14,4329.08,1760.12,470.445,270.001,1447.22,1652.66,195.587,339.745,1078.42,47.9667,39.892,145.127,467.441,74.7861,413.217,67.2757,217.126,"brick"
cellular_phone-15.gif,37109.2,21672.1,6583.24,17448.7,6289.95,10619,12040.8,6894.02,656.527,2292.7,645.599,1846.11,1731.97,2114.45,3773.35,1260.46,1723.77,944.663,176.21,614.349,437.284,840.527,684.059,255.809,253.399,"cellular_phone"
jar-12.gif,179434,18887.3,22945.3,609.793,41578.2,47696.4,27676.6,2434.81,5202.66,4572.67,3423.31,9348.57,3066.89,3434.06,5441.34,170.205,2757.78,2007.06,3737.87,1795.04,3444.83,498.443,881.587,3072.7,1923.76,"jar"
sea_snake-17.gif,22044.2,14045.9,572.796,6839.31,3349.46,767.628,161.071,28.3178,484.86,668.503,572.896,462.493,407.336,1197.03,1365,62.3796,543.652,1077.73,1302.26,1247.56,735.395,1179.36,1231.82,948.041,714.945,"sea_snake"
bird-18.gif,48099.3,7715.73,207.42,4391.7,5024.46,712.184,7744.21,7354.28,5679.72,863.427,1842.4,1803.05,1995.12,2080.95,216.666,81.1253,2774.44,344.089,696.934,599.375,1565.36,616.353,432.323,283.253,1252.24,"bird"
sea_snake-15.gif,147472,5951.76,6649.83,278.65,24556,15915.3,1476.51,9306.57,12870.5,12163.5,2410.61,3931.42,3398.37,2701.4,726.096,4165.21,6101.94,4763.78,2361.9,1076.36,1462.72,2683.9,2151.98,2217.45,370.1,"sea_snake"
Heart-12.gif,68533.2,6881.95,7412.21,29879.2,9027.83,5459.13,23150.5,4321.92,1413.44,14538.8,4851.49,3750.45,8556.95,1131.41,645.558,286.36,8927.58,1151.55,1548.94,3694.09,3044.6,414.585,2752.41,514.614,2651.43,"Heart"
face-18.gif,26399.2,4246.39,5556.3,143.392,727.792,11578.2,2321.88,2241.44,1512.29,555.524,3406.59,1889.96,1356,3139.11,4281.24,1462.31,414.136,859.725,1590.63,1665.01,971.85,471.113,324.458,1019.3,686.626,"face"
device8-18.gif,236460,27846.5,10480.4,30292.5,37804.8,59788.8,14444.7,10830.2,17251.2,8408.84,6666.25,3725.19,1544.27,9138.41,9168.97,2660.95,8794.12,3643.72,2549.99,1343.28,1820.05,1882.18,670.266,188.012,2324.09,"device8"
dog-17.gif,14054.4,2816.49,4874.6,1341.17,742.27,287.576,3197.46,633.055,1223.54,426.342,338.503,17.643,74.0958,694.331,625.266,43.7812,415.471,198.431,240.746,43.2603,240.25,183.846,386.224,231.895,26.2744,"dog"
face-14.gif,28516.2,3098.85,6357.11,158.476,1899.41,12591.9,2526.96,106.376,5149.87,2127.33,4711.82,1589.2,389.433,5068.28,4354.97,3106.01,92.3375,546.154,2529.56,1445.36,1777.72,733.563,235.304,2151,984.856,"face"
classic-17.gif,98021.4,27974.3,19407.6,8794.11,10539.2,11441.2,31539.2,7033.28,15016.6,3486.08,3026.1,726.437,1827.45,1530.53,1504.66,4379.04,3591.31,1736.18,566.201,2387.02,1434.51,189.56,498,203.446,348.372,"classic"
beetle-20.gif,65801.3,15739.6,4866.48,3819.89,520.214,6597.15,22147.2,10816.2,2863.64,972.088,223.437,1546.41,2633.45,2587.05,4126.34,1370.45,1238.11,1796.13,1351.82,782.275,1443.09,2044.01,357.525,764.101,1334.74,"beetle"
pencil-13.gif,62890.2,44744.6,7133.93,17933.2,16421.8,11025.2,8330.83,1236.64,2537.99,936.054,2959.68,2220.89,194.689,488.972,650.16,643.692,546.282,445.3,819.583,59.7172,2370.99,2505.38,2009.01,1594.83,1694.05,"pencil"
device7-18.gif,147076,1594.87,29.4708,590.622,36770,74632.9,1247.86,20.7285,1209.23,14407.1,14857.8,522.472,33.8079,1925.08,8059.97,9079.89,438.117,22.2094,1021.44,4246.4,6428.35,670.294,32.794,1242.89,3688.37,"device7"
tree-13.gif,46175.5,155.66,5723.39,2717.53,10362,16730.2,774.96,2289.87,1382.38,3393.75,2848.27,759.715,61.9593,1177.88,3054.97,2185.47,43.3941,774.748,228.646,1667.8,1115.12,177.594,73.5665,976.689,1014.2,"tree"
classic-20.gif,50534.1,35827.9,4971.2,16753.3,17870.6,18467.1,7243.76,2919.72,4553.9,105.02,2081.28,82.1284,934.162,4524.1,7703.99,5119.34,4857.93,5109.21,5605.74,5526.21,3241.95,3633.97,3144.45,2971.81,3872.61,"classic"
bottle-18.gif,95653.7,26017.5,9573.88,71.4463,1515.42,2631.67,3258.12,2908.31,3398.64,3897.46,1603.28,48.1718,403.761,1439.42,1269.86,1560.17,336.646,177.653,812.214,1137.33,701.679,88.961,3.29294,64.8307,443.666,"bottle"
device6-15.gif,210377,13552,7810.3,12878.8,28227.5,11571.6,15698.9,8001.11,5985.59,23813.8,5495.58,3993.59,807.48,1307.97,6108.78,5377.05,1440.48,1222.5,522.862,5476.74,1634.69,2544.65,277.076,593.182,2282.73,"device6"
Comma-20.gif,57992.1,8964.23,6859.39,12459.2,1634.94,23106.7,24560.3,18704,14855.7,4871.8,8276.68,7812.43,1681.34,7326.82,2236.51,2915.73,4916.13,538.112,4017.27,705.69,4505.14,2374.58,545.507,69.3323,4059,"Comma"
Comma-19.gif,54885.1,6487.05,10917.7,12893.3,3863.19,20537.1,18906.1,21277.2,22944.7,1343.13,6159.07,5407.15,3533.48,10424.5,4781.12,1168,2009.73,1997.08,1126.73,1829.54,3590.8,86.7947,2853.38,2690.57,628.027,"Comma"
fork-18.gif,285309,56885.9,34896.7,5645.8,25158.8,25444.4,45424.3,18173.9,13754.8,9628.26,15805.2,7238.24,2533.93,5239.17,9937.55,2068.25,8752.55,2287.29,2615.33,5311.65,104.322,2644.71,43.1641,4688.48,1731.89,"fork"
cellular_phone-19.gif,43003.2,25548.5,6926.99,20376.4,8059.5,12408.2,13191.5,7034.57,577.891,1875.64,1199.31,2136.13,1504.04,1828.12,4030.28,2199.43,2654.77,1535.92,483.408,790.643,1259.84,1656.55,1156.91,434.342,382.236,"cellular_phone"
sea_snake-12.gif,106702,22177.6,3247.11,2649.48,17560.7,12952,10711.7,11651.7,564.335,6940.66,339.717,1706.42,4177.95,4861.69,2370.34,2214.08,696.244,831.823,3503.45,1598.82,929.956,1326.24,294.224,453.86,422.824,"sea_snake"
device3-11.gif,170640,3147.05,1602.19,774.883,25632.2,90860.5,21578.1,185.413,14828.1,327.203,14536.4,384.829,616.402,10736.5,10416.1,7412.82,703.665,68.3002,783.762,5061.84,134.206,5774.46,756.602,1432.27,291.574,"device3"
device6-20.gif,210381,14050.5,7793.91,12928,27933.3,10345.8,13725.6,7919.15,4539.36,24658.2,4244.67,4664.65,1266.81,1094.1,5711.64,5319.71,1794.81,1271.29,1056.4,5685.04,911.366,1795.31,58.2753,804.214,1874.06,"device6"
chopper-16.gif,88233.7,2113.99,9186.56,1765.11,12234.3,6211.47,3304.95,4974.8,5783.4,1465.69,2792.55,139.632,51.5501,844.976,2451.96,1145.35,406.51,833.125,1086.92,234.478,1430.77,677.705,164.487,515.416,1040.7,"chopper"
butterfly-11.gif,182961,4220.12,4536.74,3707.68,29251.4,46506,6471.89,4547.32,7709.39,7436.9,4862.38,5138.24,1529.22,5491.92,9153.86,5659.78,964.5,483.584,3162.79,2682.1,1774.5,1793.26,1181.41,2602.55,465.404,"butterfly"
tree-20.gif,55522.8,8471.53,3070.07,1507.03,7827.28,186.295,5830.32,1302.61,1432.75,1182.56,1466.02,477.747,486.843,122.164,494.544,214.874,936.466,182.355,51.33,159.336,886.132,7.53139,361.37,178.198,401.898,"tree"
hammer-12.gif,59427.1,17205.1,1605.33,1792.06,4361.04,1076.87,2880.98,447.75,1155.09,3769.74,562.363,1289.31,348.126,561.721,138.691,523.698,85.7512,126.228,514.523,558.989,586.721,189.605,7.36086,82.2944,381.049,"hammer"
device3-16.gif,163559,16555.8,481.644,3804.05,27297.7,57784.4,40385.4,10096.6,25352.2,14595.8,1219.09,14633.9,7584.67,7462.64,2056.71,1067.38,128.066,2426.81,463.316,155.816,3855.52,72.2577,198.482,576.963,2387.81,"device3"
device4-14.gif,236378,8849.49,15815.9,14983.7,30511.1,53657.5,6629.32,3402.01,11927.4,12544.4,8594.68,4864.96,6328.66,14871.2,7514.39,1610.06,6715.13,1232.03,99.6519,1926.61,1251.55,3427.92,173.766,2064.57,29.702,"device4"
stef-18.gif,82702.9,29766,19109.8,10546.5,7410.05,1627.31,523.434,394.451,632.607,1193.36,543.468,168.907,106.439,529.351,887.5,264.72,148.337,91.8147,116.362,287.389,50.2721,255.637,122.941,61.8133,16.7756,"stef"
bat-18.gif,157445,85808.2,12016.1,26859.9,6930.06,25790.4,23819.1,18035.2,72.0867,3795.43,10060.1,6312.37,4017.88,8657.86,3011.74,8050.79,9794.4,3707.79,915.603,4103.54,1632.57,1955.17,1565.95,864.067,1298.43,"bat"
fish-12.gif,7672.15,5057.27,197.507,3284.46,2397.07,1915.47,1562.92,622.261,65.779,45.1371,327.332,453.504,509.243,605.9,610.072,980.752,776.075,430.167,250.962,253.256,407.561,420.353,287.188,202.603,199.166,"fish"
hammer-15.gif,59427.1,16385.8,3906.4,231.496,5250.06,3338.61,1148.85,2005.29,1926.92,4194.77,1782.17,1368.53,1197.3,238.912,1437.01,511.853,269.462,220.295,300.84,428.01,416.496,11.935,25.3109,30.8259,545.153,"hammer"
octopus-11.gif,42460.5,7957.33,6441.27,368.163,9818.63,14912.9,5443.3,329.452,1646.98,123.446,608.616,1821.57,789.75,2587.48,966.25,399.921,1442.48,527.65,65.9088,625.024,7.48874,527.41,259.873,668.21,366.674,"octopus"
fountain-18.gif,73039.1,178.481,22816.7,1992.28,4821.4,1765.92,8129.51,922.817,4731.44,502.264,1767.71,819.497,2483.44,1347.43,914.052,504.285,339.827,456.242,443.264,759.586,518.031,108.44,320.836,652.044,169.315,"fountain"
cellular_phone-16.gif,44217.1,28326.5,2976.12,19681.1,11523.2,16934.5,14625.3,5479.41,1366.63,1631.63,4063.54,4361.31,2264.84,1389.59,3191.64,4202.3,4022.2,2244.95,915.136,781.269,3108.34,2650.52,1253.33,552.442,875.234,"cellular_phone"
children-16.gif,78109.6,13402.2,23470.9,7275.72,2160.14,3265.36,2005.04,2756.31,2564.65,632.766,538.461,438.398,1247.17,275.905,1277.65,1172.45,134.444,126.933,304.146,698.535,447.139,127.239,184.017,168.331,632.73,"children"
lizzard-11.gif,60230.2,5836.02,1214.74,304.429,5226.79,3229.99,20659.5,7827.62,4730.3,2175.08,3049.52,2327.06,1028.55,4480.75,2936.79,1305.83,1579.49,440.965,927.417,414.449,852.532,1676.75,1318.53,1898.37,189.172,"lizzard"
beetle-16.gif,25716.2,1061.24,1577.85,374.622,7186.99,7813.44,743.035,5041.38,986.688,2413.31,1523.66,2482.86,202.542,511.236,68.3225,130.904,1798.01,211.135,461.187,447.163,32.8495,338.132,116.007,272.471,277.201,"beetle"
lmfish-12.gif,173912,18305.3,934.667,5317.98,17872.7,3753.76,22648.9,344.201,4321.65,13860,2949.14,10225.4,2816.81,2949,2837.67,4919.49,3557.82,55.28,2946.31,5792.86,4283.05,1201.16,1879,912.063,2279.04,"lmfish"
Bone-19.gif,129008,19865.9,3769.81,8392.98,12355.8,6725.93,28923.7,17309.9,9100.25,4823.2,7447.13,7879.55,13334.3,4183.69,2220.55,223.16,3465.24,531.597,2400.67,1379.17,1617.85,3936.45,2381.72,2800.09,1331.65,"Bone"
spoon-12.gif,54433.5,2411.12,7703.23,130.696,13260.4,11926.7,960.282,3445.67,233.539,2155.55,3102.97,155.129,1022.57,104.06,1987.7,1954.42,22.5812,136.336,53.9498,1067.23,1190.91,22.5366,144.528,141.635,758.262,"spoon"
Comma-12.gif,49031.1,4501.58,11266.6,11724.9,858.536,17374.8,16749.4,17882.1,20941.8,3198.17,3298.19,4892.95,2928.73,5931.87,1981.29,560.344,1462.32,375.365,865.629,2822.41,2871.36,1221.36,1815.11,33.2182,2522.96,"Comma"
camel-18.gif,94638.4,4671.41,7648.55,3736.05,15589,33064.1,8372.55,133.742,2801.31,8958.93,3984.51,1945.48,1495.12,5886.01,138.78,1465.32,582.411,1727.09,1799.41,3336.3,562.054,3112.94,3203.83,2332.08,833.918,"camel"
device8-15.gif,227371,27722.4,14207.2,31571.8,37257.3,63759.2,12177,13627.7,10111.6,10230.2,10857.7,3438.63,2303.26,13335,9478.14,5920.2,9132.56,4546.06,4890.56,3053.8,124.122,3025.03,1859.31,1215.19,1509.48,"device8"
lizzard-13.gif,148775,2641.27,6003.6,556.664,24489.4,35747,4047.08,2588.3,2878.62,6477.98,8314.81,179.305,4641.72,3574.21,4928.27,3614.61,3853.77,2353.3,295.92,4598.68,495.907,1853.02,2746.1,267.1,1853.67,"lizzard"
device6-13.gif,229251,27486.3,5224.62,12093.8,30023.3,11281.2,21192.3,3116.87,651.48,20381.3,2479.02,8399.32,292.126,2327.71,5003.99,2557.49,349.127,490.836,2711.69,7712.22,3054.54,3065.73,1919.19,1091.73,3908.66,"device6"
lmfish-11.gif,122653,12624.9,42.4727,4293.47,12726.3,3170.9,16975.6,244.446,3019.19,9537.98,1655.91,6672.46,2383.06,2416.56,2567.78,3757.63,2575.18,729.436,1525.07,4617.67,2857.15,625.421,1156.13,120.072,1483.89,"lmfish"
cattle-20.gif,50007.1,16639.3,18278.2,9196.54,9477.96,6576.03,13424.6,7886.25,5749.41,4664.05,1344.5,2910.79,1432.44,433.258,3911.32,421.779,2028.01,587.056,278.988,1712.72,369.868,1792.04,1211.24,1142.73,867.57,"cattle"
guitar-12.gif,31590.1,24073.6,7334.08,6527.78,9729.11,8586.6,8331.97,4255.36,240.121,720.68,5864.17,4994.11,2677.66,586.619,159.151,3689.98,2060.34,379.204,301.077,58.9357,165.773,454.866,400.616,24.8662,385.13,"guitar"
tree-11.gif,51228.5,4285.21,4806.13,623.554,12255.1,13649.1,2797.99,1096.16,577.978,1346.31,3561.32,260.049,765.818,790.869,3291.69,1569,577.173,86.2085,1504.71,782.226,9.13311,324.757,164.765,291.714,970.049,"tree"
hat-16.gif,6347.09,3876.8,908.078,3534.84,2897.74,3757.68,1730.44,810.417,2032.36,1627.42,1180.9,384.56,344.338,385.674,140.596,470.168,150.052,91.568,32.7369,224.219,286.793,146.086,26.8934,60.481,72.4314,"hat"
pencil-16.gif,77711.8,18441.7,17373.2,7321.37,5364.7,914.37,7387.44,3694.14,1443.17,7456.38,1100.88,1657.27,1433.79,1842.08,596.049,360.884,776.239,682.777,287.509,132.578,770.003,334.997,320.386,788.019,829.571,"pencil"
turtle-19.gif,72374.5,4123.88,2749.18,230.627,12961.2,21276.8,11209.4,4306.72,8218.95,2509.76,832.6,1744.97,416.121,1378.14,1965.03,1144.32,308.413,747.634,2115.91,1484.79,818.266,900.869,799.732,327.752,30.2562,"turtle"
teddy-20.gif,59693.6,4985.37,16160.7,1470.14,100.712,3934.89,72.5406,6643.66,2570.31,3605.14,1596.21,1436.43,776.386,1531.19,139.791,1314.64,376.889,49.9114,469.216,557.152,194.037,26.034,425.182,60.1219,780.379,"teddy"
truck-12.gif,97505.5,44330.4,11197.3,9170.37,7202.46,397.911,993.745,1468.67,1350.71,880.851,329.433,582.513,812.437,164.954,383.924,183.338,423.337,537.255,4.75894,46.9354,13.8163,308.572,138.273,0.931492,75.2121,"truck"
Misk-19.gif,63921.2,10701.7,9850.67,9958.93,9805.52,2298.79,4801.15,9027.7,8451.3,4472.16,7657.65,1878.68,3152.69,3102.86,1232.69,149.863,3486.81,594.203,1982.44,1198.5,1280.38,3367.01,1488.41,1236.34,220.372,"Misk"
apple-19.gif,30011.3,7001.41,1391.5,1402.4,9475.72,17812.6,1868.44,543.951,972.741,3264.09,4518.98,2343.7,853.319,405.68,2727.09,3532.12,1420.07,761.216,848.251,898.725,2283.79,1488.51,361.419,182.905,310.661,"apple"
device4-13.gif,239808,35576.8,11740.4,12345,36993.9,56672.2,14628.8,11244.6,9736.49,27754.5,9146.42,5768.25,6394.02,5808.23,6907.28,522.598,4339.35,1532.37,1753.72,535.407,114.218,428.773,1123.74,1574.84,929.686,"device4"
frog-16.gif,18256.2,2413.73,1081.58,1881.65,4868.94,3224.41,4759.09,307.711,1118.91,1109.12,2306,1449.56,2249.4,2222.17,1894.92,2007.78,433.791,280.318,205.79,843.763,1391.51,1100.74,255.641,236.737,320.591,"frog"
bat-11.gif,533561,65347,11374,3694.5,64477.6,21607.8,46780.9,16031.7,9432.34,63645.8,10526.7,6467.62,8995.17,7344.92,12871.9,742.411,3386.39,11274.6,162.41,4726.13,4876.49,6192.32,5730.14,9777.75,2675.35,"bat"
spoon-14.gif,54433.5,588.219,7682.21,1325.47,13206.8,11686.5,467.812,3546.71,514.143,2378.55,2970.76,83.8706,1030.04,5.52074,1500.29,1658.16,86.8106,90.2851,16.6275,809.471,1040.28,58.0176,191.502,82.7138,465.54,"spoon"
fork-15.gif,286449,26726.2,63192.8,10446.4,33765.4,17681,48416.9,8804.17,1486.41,5899.5,1858.09,8085.03,2530.51,416.922,3735.25,7239.31,1531.55,39.6897,495.21,4676.34,4209.82,3433.44,1249.56,3466.46,3122.06,"fork"
stef-11.gif,82324.3,27574.5,18930.2,8790.15,6802.99,580.128,1680.38,699.657,121.957,2732.29,65.8056,1099.9,1101.64,12.3166,683.407,187.484,108.406,354.369,258.186,257.687,349.1,229.549,84.5084,195.317,302.194,"stef"
octopus-14.gif,53204,18168.5,991.808,1419.9,5300.61,193.131,4937.05,2050.17,2295.28,3255.51,199.559,2367.48,753.943,752.259,745.089,1308.25,351.122,162.324,412.45,768.65,294.305,10.2006,382.193,316.281,91.436,"octopus"
frog-19.gif,17178.2,5685.48,2584.57,822.426,3319.56,8055.67,3538.27,4205.93,2433.43,1647.83,831.15,1281.06,1082.8,148.743,1285.63,93.0342,138.417,639.943,370.047,125.024,539.867,354.727,103.769,363.382,495.913,"frog"
device2-16.gif,201905,5143.12,0.0976989,534.489,20628.4,56221.3,2168.66,3.02471,6235.49,10031.2,10075.2,2123.34,217.393,4798.93,8024.88,7578.82,3124.3,149.596,2301.26,4142.15,2690.77,2647.3,290.098,2476.56,3079.15,"device2"
face-20.gif,51456.3,4448.39,446.465,255.047,13101.9,20099.6,4084.39,7642.65,10956.5,2966.12,5067.88,4688.51,2389.12,4784.87,2815.29,2068.52,630.235,2071.45,829.409,1799.55,1631.31,778.357,283.529,431.098,1383.83,"face"
jar-13.gif,179434,18642.1,20125.1,346.79,41125.9,40914.1,33094.3,2173.45,3038.86,6935.3,3080.02,9569.67,2303.68,3056.06,6456.76,600.987,3365.9,1201.98,2005.61,2289.59,3321.1,552.983,2747,2941.17,1744.04,"jar"
car-15.gif,89189.4,19135.3,9157.68,3530.88,2813.42,170.043,4011.24,2674.29,2185.44,3770.09,2014.54,684.23,1740.39,624.554,425.5,117.966,333.686,230.537,528.973,539.013,300.902,587.578,567.135,44.8124,502.737,"car"
chopper-13.gif,87614.7,1635.87,8836.42,1198.59,12333,6159.12,4095.91,4373.35,6400.02,1308.81,3532.87,24.4233,339.169,198.703,2406.21,1590.83,442.073,1457.97,1233.37,103.243,1485.38,716.829,151.515,20.0706,1073.11,"chopper"
brick-15.gif,84974,2608.3,20926.4,2008.39,3654.54,2405.16,4598.06,5925.59,3044.26,295.521,3499.16,531.903,243.219,516.969,1113.89,617.794,1063.39,613.425,194.753,547.62,525.303,584.727,286.764,369.984,748.727,"brick"
Heart-17.gif,65666.2,1756.4,14138.6,27344.3,6758.58,1146.22,17677.2,1506.94,2917.97,10630.3,3716.12,735.093,9018.97,2493.24,3807.47,3106.1,9583.98,481.175,199.703,1779.14,4270.18,1597.38,258.102,2902.26,2814.84,"Heart"
teddy-17.gif,59663.6,4727.26,15959.5,1124.41,193.297,4747.61,987.632,6409.52,2357.96,3147.03,2124.9,1686.03,80.3296,1930.52,369.102,1875.61,80.0885,31.7594,118.003,963.649,1016.06,457.613,365.801,123.238,523.825,"teddy"
device7-12.gif,147280,1110.38,333.269,17.531,36927.3,74845.8,230.043,110.395,296.472,15385.7,14668,23.1063,43.8271,690.879,6614.37,8758.27,29.709,75.4992,444.958,3828.69,6407.53,170.323,335.911,267.951,3029.7,"device7"
lizzard-12.gif,60230.2,9956.26,9439.66,10271.5,1760.86,774.015,8540.36,11638.2,520.698,2165.31,41.1545,2213.8,1597.5,1527.87,1539.32,1204.23,976.554,1293.69,824.089,538.562,1796.16,520.918,901.798,211.348,571.204,"lizzard"
spring-19.gif,95178.4,3150,15588.7,2498.18,1149.46,10684.2,1625.7,1699.39,6123.65,1837.86,1813.14,294.444,3890.24,4473.69,5866.81,2519.12,1675.33,286.522,553.739,112.662,491.546,1331.24,204.701,961.577,230.787,"spring"
cup-15.gif,80209.4,2756.73,10426.7,2680.69,16816.1,41832.7,3921.08,520.084,2527.18,6475.9,7577.47,6182.1,797.127,8780.89,2811.24,561.276,2369.58,1629.75,925.269,597.451,970.78,2527.53,2074.45,495.965,579.801,"cup"
face-17.gif,27081.2,3740.67,6255.6,564.763,666.526,11339.2,3038.85,1509.44,2876.55,1377.46,3457.71,2359.12,972.089,3887.38,4701.2,1826.43,670.434,695.302,1850.56,2002.34,1134.96,356.781,165.589,1441.31,1293.4,"face"
lizzard-16.gif,79531.5,4670.28,6665.03,930.422,8114.7,9503.45,3838.15,6304.7,1661.28,9609.82,3184.67,2443,3094.16,3195.49,1826.17,1361.35,377.457,694.876,488.064,382.892,346.839,673.714,1153.51,38.945,1053.33,"lizzard"
device0-11.gif,212000,35023,1527.57,12019.9,23397.3,6457.1,18215.8,3544.72,3385.55,15372.6,994.675,4034.37,2238.9,3570.51,2064.21,4371,1181.29,432.043,809.323,3896.88,198.057,936.974,673.277,1238.97,798.923,"device0"
children-11.gif,78007.6,13196.3,23152.1,6969.09,2369.53,3077.35,1853.13,2721.58,2736.62,957.268,432.03,291.042,1195.76,452.847,1165.39,1120.98,47.7156,137.527,263.159,705.075,447.915,4.10589,124.849,74.2265,628.424,"children"
device7-17.gif,161162,252.008,52.622,420.399,37038.8,67914.6,610.194,81.9373,686.608,18218.7,10637.3,438.21,16.8728,1296.72,3229.9,6944.75,108.821,92.9851,778.885,2675.13,4887.3,251.008,16.8609,764.262,1106.44,"device7"
bird-17.gif,60617.4,15984.9,3219.83,720.308,7510.28,8915.86,8648.76,11089.8,2602.69,229.852,5570.62,1117.18,266.998,690.147,1515.3,1993.26,1199.72,2131.61,1417.85,1283.89,1176.96,832.824,573.922,447.193,623.418,"bird"
stef-12.gif,82412.5,31187.5,18831.7,11432.8,7782.44,92.3395,1339.5,803.728,1140.22,1067.81,351.451,56.5155,621.74,557.667,418.222,79.1852,158.142,342.347,316.439,34.6914,24.669,78.1113,148.657,165.725,46.2136,"stef"
face-13.gif,28685.2,3070.75,6230.54,214.995,1857.46,12630.9,2370.71,90.1569,5238.16,2092.1,4562.98,1545.25,267.318,5058.64,4309.49,3000.21,34.8644,506.936,2452.7,1452.98,1872.68,636.446,324.445,2125.63,1017.83,"face"
hat-15.gif,10865.1,7403.39,81.5875,5861.84,6731.32,6729.32,2854.66,1875.58,4002.26,2830.22,1551.75,31.8238,690.084,22.2036,994.913,341.517,169.392,285.196,591.127,687.778,373.703,228.648,111.773,95.6212,154.096,"hat"
jar-18.gif,138613,4470.71,18531.2,3587.97,38954.6,82245.5,2911.82,4385.03,3355.28,15709.7,14875.9,833.477,7858.19,1856.1,8600.94,5230.57,528.202,2407.09,3359.2,7668.87,5185.38,52.8537,226.271,5924.51,3034.01,"jar"
cattle-17.gif,348204,12346.7,1669.38,17088.5,68777.9,81542.1,9908.6,27578.7,12360.8,35286.5,30095,8109.72,8048.9,9294.65,1737.27,1272.04,10764.4,4073.61,6054.74,2478.38,4270.71,4704.6,3032.53,5300.5,2179,"cattle"
jar-19.gif,138613,4701.55,18789.2,3995.57,39278.7,81074.4,6658.22,5790.04,2823.96,16733.2,13426.5,8623.2,6271.5,854.767,10891.5,5180.63,626.764,4993.8,2642,9795.85,6969.37,4234.55,3733.95,3360.01,4255.93,"jar"
bird-12.gif,47655.3,16902.2,6842.83,9508.56,2782.26,555.006,9760.08,6809.97,4424.85,4597.92,4075.44,1989.31,626.118,2930.65,2286.81,3443.67,2284.36,824.449,694.446,123.985,1086.9,570.942,362.293,663.405,86.4684,"bird"
flatfish-14.gif,35044.1,16367.2,12090.7,14989.2,3024.12,12240.1,10450.7,2766.97,5741.73,8657.91,2636.06,2681.78,2831.32,2496.3,944.713,1712.22,2478.83,2683.59,1734.72,281.748,1065.25,2321.55,2478.29,1146.42,260.653,"flatfish"
